5 19711001004349800635424268026440000371110 10 12000  0  79320 22087 6943 0000  ARCH-ZN  
5 19711001044010000636624106394197000371110  9 12000  0  79320 14099 6943 0000  ARCH-ZN  
5 19711002072503000642423784894489000371110  8 12000  0  79860 17048 6943 0000  ARCH-ZN  
5 19711002074448000644323788284439000271110  5 13000  0  79860 17048 6943 0000  ARCH-ZN  
5 19711003045656727922223470826737000371110 11 12000  0  79720 16056 6943 0000  GSFC-ZN  
5 19711003052004286365023451387034000271110  7 13000  0  79720 16056 6943 0000  ARCH-ZN  
5 19711003054129143512523456980241000071110  7 13000  0  79720 16056 6943 0000  ARCH-ZN  
5 19711003055212462196423459896229000371110 13999000  0  79720 16056 6943 0000  ARCH-ZN  
5 19711003061406857793123448567499000271110  7 13000  0  79720 16056 6943 0000  GSFC-ZN  
5 19711010111726000614524949610564000371110  3 15000  0  79720 16056 6943 0000  ARCH-ZN  
5 19711010113838399655924945181975000271110  5 13000  0  80120  9099 6943 0000  ARCH-ZN  
5 19711027230309333058124820731805000371110  9 12000  0  79320 16021 6943 0000  GSFC-ZN  
5 19711028015033599714524700773510000371110  5 13000  0  79460 13016 6943 0000  ARCH-ZN  
5 19711028020601199704824701084920000071110  5 13000  0  79460 13016 6943 0000  ARCH-ZN  
5 19711028040935999692324731106335000371110  5 13000  0  79320 13030 6943 0000  GSFC-ZN  
5 19711030071037999729624017237155000271110  6 13000  0  79320 14065 6943 0000  GSFC-ZN  
5 19711031014112499721923711014236000071110  6 13000  0  79590 12030 6943 0000  GSFC-ZN  
5 19711031045443285434923614201274000071110  7 13000  0  79720 10045 6943 0000  GSFC-ZN  
5 19711031051148545194323621104848000371110 11 12000  0  79720 10045 6943 0000  GSFC-ZN  
5 19711102033041099794323425762080000371110 10 12000  0  79460 13025 6943 0000  ARCH-ZN  
5 19711102064602249808723368477479000371110 20 11000  0  79320 12025 6943 0000  GSFC-ZN  
5 19711102094617624809723515865452000371110  8 12000  0  79460 11030 6943 0000  ARCH-ZN  
5 19711104113218999794023814791561000071110  9 12000  0  80260  9066 6943 0000  ARCH-ZN  
5 19711105064135099743824007581477000371110 10 12000  0  79860 11094 6943 0000  GSFC-ZN  
